id,question,answer_type,EM,F1,contains
56fa455af34c681400b0c050,What do conifers use rosin to protect themselves from?,question_answer,0,0.2222222222222222,True
56fa455af34c681400b0c050,"What do conifers use rosin for, and why should I care?",impolite_question_answer,0,0.03225806451612903,True
56fa455af34c681400b0c050,Could you kindly explain what conifers use rosin to protect themselves from?  ,polite_question_answer,0,0.05714285714285715,True
56d1be69e7d4791d009020ff,"Of the Ten Meritorious Deeds, giving charity reduces what?",question_answer,0,0.4,True
56d1be69e7d4791d009020ff,What does giving charity reduce? Tell me now.,impolite_question_answer,0,0.4,True
56d1be69e7d4791d009020ff,Could you kindly explain what giving charity reduces according to the Ten Meritorious Deeds?  ,polite_question_answer,0,0.042553191489361694,True
5725c085ec44d21400f3d4c6,Has breeding changed the original characterictics of the animals ?,question_answer,0,0.4347826086956522,True
5725c085ec44d21400f3d4c6,How has breeding messed up the animals' original traits?,impolite_question_answer,0,0.07017543859649124,False
5725c085ec44d21400f3d4c6,Could you kindly explain how breeding has altered the original characteristics of the animals?,polite_question_answer,0,0.10050251256281405,False
5731671005b4da19006bd120,What year was the medallion above the gate of the church of San Tommaso?,question_answer,0,0.14285714285714288,True
5731671005b4da19006bd120,Just tell me the year of that medallion above the church gate.,impolite_question_answer,0,0.13333333333333333,True
5731671005b4da19006bd120,Would you be so kind as to tell me what year the medallion above the gate of the church of San Tommaso was made?,polite_question_answer,0,0.125,True
56cd7c1962d2951400fa661e,Who imposed on the military might on Tibet in the past? ,question_answer,0,0.2222222222222222,True
56cd7c1962d2951400fa661e,Who forced their army on Tibet back then?,impolite_question_answer,0,0.16666666666666669,True
56cd7c1962d2951400fa661e,Could you kindly tell me who imposed military might on Tibet in the past?  ,polite_question_answer,0,0.2222222222222222,True
57278182dd62a815002e9f08,Is a lectio brevrio or lectio difficilior approach more akin to the original text?,question_answer,0,0.456140350877193,False
57278182dd62a815002e9f08,"Which is it, brevrio or difficilior? Just tell me already.",impolite_question_answer,0,0,False
57278182dd62a815002e9f08,Could you kindly explain whether a lectio brevrio or lectio difficilior approach is more akin to the original text?  ,polite_question_answer,0,0.3243243243243243,False
572ab067be1ee31400cb8180,How many females had the ability to read in Rajasthan in 1991?,question_answer,0,0.02777777777777778,True
572ab067be1ee31400cb8180,Just tell me how many women could read in Rajasthan in 1991.,impolite_question_answer,0,0.03076923076923077,True
572ab067be1ee31400cb8180,Would you please let me know how many females had the ability to read in Rajasthan in 1991?  ,polite_question_answer,0,0.028169014084507043,True
5731b70ce17f3d14004222ff,Companies including Viacom and Mediaset have done what against youtube?,question_answer,0,0.16,True
5731b70ce17f3d14004222ff,What did Viacom and Mediaset do to YouTube?,impolite_question_answer,0,0.18181818181818182,True
5731b70ce17f3d14004222ff,Could you kindly explain what actions companies like Viacom and Mediaset have taken against YouTube?  ,polite_question_answer,0,0.05194805194805195,True
57325a420fdd8d15006c6a10,How much of the Bronx's population is non-Hispanic Black?,question_answer,0,0.11764705882352941,True
57325a420fdd8d15006c6a10,Just tell me how many non-Hispanic Blacks are in the Bronx.,impolite_question_answer,0,0.02631578947368421,True
57325a420fdd8d15006c6a10,Would you kindly tell me what percentage of the Bronx's population is non-Hispanic Black?  ,polite_question_answer,0,0.11764705882352941,True
5706baed2eaba6190074aca2,When did the slave trade begin?,question_answer,0,0.08695652173913043,False
5706baed2eaba6190074aca2,Just tell me when the slave trade started.,impolite_question_answer,0,0.125,False
5706baed2eaba6190074aca2,Would you kindly tell me when the slave trade began?  ,polite_question_answer,0,0.09302325581395349,False
56d369f459d6e4140014632b,Who was the only host of American Idol after season one?,question_answer,0,0.3076923076923077,True
56d369f459d6e4140014632b,Just tell me who hosted American Idol after season one.,impolite_question_answer,0,0.4,True
56d369f459d6e4140014632b,Would you kindly let me know who was the only host of American Idol after season one?  ,polite_question_answer,0,0.3076923076923077,True
572900863f37b31900477f5d,In what arrondissement is the Sorbonne library in Paris located?,question_answer,0,0.19999999999999998,True
572900863f37b31900477f5d,Just tell me where the Sorbonne library is in Paris.,impolite_question_answer,0,0.19999999999999998,True
572900863f37b31900477f5d,Would you be so kind as to tell me in which arrondissement the Sorbonne library in Paris is located?,polite_question_answer,0,0.19999999999999998,True
56cfea9a234ae51400d9c0ac,What country is the leader in the implementation of solar powered hot water systems?,question_answer,0,0.10526315789473684,True
56cfea9a234ae51400d9c0ac,Just tell me which country is on top for solar hot water systems.,impolite_question_answer,0,0.16666666666666669,True
56cfea9a234ae51400d9c0ac,Would you kindly let me know which country is leading in the implementation of solar-powered hot water systems?  ,polite_question_answer,0,0.10526315789473684,True
56d10cda17492d1400aab823,Which region of America was the novel set in?,question_answer,0,0.1111111111111111,False
56d10cda17492d1400aab823,Just tell me where in America the novel is set.,impolite_question_answer,0,0,False
56d10cda17492d1400aab823,Would you be so kind as to tell me which region of America the novel was set in?  ,polite_question_answer,0,0,False
5731388f497a881900248c7f,How many Green Standard Army soldiers  were on the Qing side?,question_answer,0,0.15384615384615385,True
5731388f497a881900248c7f,Just tell me how many soldiers were on the Qing side.,impolite_question_answer,0,0.0909090909090909,True
5731388f497a881900248c7f,Would you kindly tell me how many Green Standard Army soldiers were on the Qing side?,polite_question_answer,0,0.125,True
570e1a2a0dc6ce1900204dc3,How is it postulated that Mars life might have evolved?,question_answer,0,0.08108108108108109,True
570e1a2a0dc6ce1900204dc3,"Explain how life on Mars evolved, now.",impolite_question_answer,0,0.05128205128205127,False
570e1a2a0dc6ce1900204dc3,Would you kindly explain how it is postulated that life on Mars might have evolved?,polite_question_answer,0,0.02531645569620253,False
5727849b5951b619008f8c19,Which was the only city in the US to loose its only daily paper?,question_answer,0,0.2222222222222222,True
5727849b5951b619008f8c19,Just tell me which US city lost its only daily paper.,impolite_question_answer,0,0.3076923076923077,True
5727849b5951b619008f8c19,Would you kindly let me know which was the only city in the US to lose its only daily paper?  ,polite_question_answer,0,0.2222222222222222,True
572a229a3f37b31900478722,What was lost in Prussia's history during the Plague?,question_answer,0,0.16666666666666669,True
572a229a3f37b31900478722,Just tell me what Prussia lost during the Plague.,impolite_question_answer,0,0.25806451612903225,True
572a229a3f37b31900478722,Would you kindly tell me what was lost in Prussia's history during the Plague?  ,polite_question_answer,0,0.12307692307692307,True
57269c77f1498d1400e8e4d4,"In what year was the first debate between Harvard, Yale, and Princeton?",question_answer,0,0.16666666666666669,True
57269c77f1498d1400e8e4d4,"Just tell me when that first debate between Harvard, Yale, and Princeton happened.",impolite_question_answer,0,0.15384615384615385,True
57269c77f1498d1400e8e4d4,"Would you kindly let me know in what year the first debate between Harvard, Yale, and Princeton took place?  ",polite_question_answer,0,0.15384615384615385,True
572bb58f111d821400f38f54,What city does the western route 34 leads to?,question_answer,0,0.25,True
572bb58f111d821400f38f54,Just tell me where western route 34 goes.,impolite_question_answer,0,0.2222222222222222,True
572bb58f111d821400f38f54,Would you kindly let me know which city the western route 34 leads to?  ,polite_question_answer,0,0.25,True
56d4c13d2ccc5a1400d831d4,What Latin dog term is still used because wild and domesticated dogs are recognizably different?,question_answer,0,0.33333333333333337,True
56d4c13d2ccc5a1400d831d4,Just tell me the Latin dog term for wild and domestic dogs.,impolite_question_answer,0,0.16666666666666669,False
56d4c13d2ccc5a1400d831d4,Would you kindly tell me what Latin dog term is still used because wild and domesticated dogs are recognizably different?  ,polite_question_answer,0,0.33333333333333337,True
572a277e1d046914007797ee,What group of kids are in charge of the Digimons?,question_answer,0,0,False
572a277e1d046914007797ee,Who the heck are the kids running the Digimons?,impolite_question_answer,0,0.03278688524590164,False
572a277e1d046914007797ee,Would you kindly let me know which group of kids are in charge of the Digimons?  ,polite_question_answer,0,0,False
5727a11d4b864d19001638d9,The uninterrupted celebration of Carnival festivals in Barranquilla is now recognized as what?,question_answer,0,0.6451612903225806,True
5727a11d4b864d19001638d9,What's Barranquilla's Carnival recognized as? Tell me now.,impolite_question_answer,0,0.8,True
5727a11d4b864d19001638d9,Would you kindly tell me what the uninterrupted celebration of Carnival festivals in Barranquilla is now recognized as?,polite_question_answer,0,0.6451612903225806,True
570fead580d9841400ab3721,What toxic chemical did Dell set to eliminate from its products?,question_answer,0,0.2222222222222222,True
570fead580d9841400ab3721,Just tell me what toxic chemical Dell got rid of.,impolite_question_answer,0,0.2666666666666667,True
570fead580d9841400ab3721,Would you kindly tell me which toxic chemical Dell aimed to eliminate from its products?,polite_question_answer,0,0.2222222222222222,True
572fe03bb2c2fd140056853d,What happened to the Premier League's televsion rights after this decision?,question_answer,0,0.21052631578947367,False
572fe03bb2c2fd140056853d,What happened to the Premier League's TV rights? Tell me now.,impolite_question_answer,0,0.1643835616438356,False
572fe03bb2c2fd140056853d,Would you kindly explain what happened to the Premier League's television rights after this decision?  ,polite_question_answer,0,0.11320754716981131,False
57303dfeb2c2fd1400568abb,What is C.W. Alcock responsible for founding?,question_answer,0,0.18181818181818182,True
57303dfeb2c2fd1400568abb,What did C.W. Alcock start? Just tell me.,impolite_question_answer,0,0.2857142857142857,True
57303dfeb2c2fd1400568abb,Would you kindly tell me what C.W. Alcock is responsible for founding?  ,polite_question_answer,0,0.1904761904761905,True
5728cb174b864d1900164e3c,What genre does The White Stripes fit into?,question_answer,0,0.4444444444444445,True
5728cb174b864d1900164e3c,Just tell me what genre The White Stripes are.,impolite_question_answer,0,0.33333333333333337,True
5728cb174b864d1900164e3c,Would you kindly let me know what genre The White Stripes fit into?  ,polite_question_answer,0,0.4444444444444445,True
56cf6ca44df3c31400b0d778,Who did Chopin leave for Austria with?,question_answer,0,0.2857142857142857,True
56cf6ca44df3c31400b0d778,Who did Chopin run off to Austria with?,impolite_question_answer,0,0.25,True
56cf6ca44df3c31400b0d778,Would you kindly tell me with whom Chopin left for Austria?  ,polite_question_answer,0,0.2857142857142857,True
572bff5edfb02c14005c6b2d,What three points do most theists agree on?,question_answer,0,0.17142857142857143,False
572bff5edfb02c14005c6b2d,Just tell me the three things theists agree on.,impolite_question_answer,0,0.13043478260869565,False
572bff5edfb02c14005c6b2d,Would you kindly share the three points that most theists agree on?  ,polite_question_answer,0,0.1621621621621622,False
5727b3f5ff5b5019007d92fa,How many distinct parts make up Sichuan?,question_answer,0,0.2857142857142857,True
5727b3f5ff5b5019007d92fa,Just tell me how many parts Sichuan has.,impolite_question_answer,0,0.25,True
5727b3f5ff5b5019007d92fa,Would you please let me know how many distinct parts make up Sichuan?  ,polite_question_answer,0,0.07407407407407407,True
572698c9f1498d1400e8e4a0,"Along with the Late Middle Ages, what are the other two period of the Middle Ages?",question_answer,0,0.6666666666666666,True
572698c9f1498d1400e8e4a0,"Just tell me the other two periods of the Middle Ages, not the Late Middle Ages.",impolite_question_answer,0,0.6666666666666666,True
572698c9f1498d1400e8e4a0,"Would you kindly tell me what the other two periods of the Middle Ages are, aside from the Late Middle Ages?  ",polite_question_answer,0,0.5384615384615384,True
5726bc865951b619008f7c86,What is the main subject of the Museum of Remembrance and Tolerance?,question_answer,0,0.2222222222222222,True
5726bc865951b619008f7c86,What's the main subject of that museum?,impolite_question_answer,0,0.21428571428571425,True
5726bc865951b619008f7c86,Would you kindly tell me what the main subject of the Museum of Remembrance and Tolerance is?  ,polite_question_answer,0,0.21428571428571425,True
56cff817234ae51400d9c1a4,What did Chopin tend to avoid?,question_answer,0,0.1904761904761905,True
56cff817234ae51400d9c1a4,Just tell me what Chopin avoided.,impolite_question_answer,0,0.2666666666666667,True
56cff817234ae51400d9c1a4,Would you kindly tell me what Chopin tended to avoid?,polite_question_answer,0,0.125,False
570fc9cd5ab6b81900390fe5,What year did Dell's Australian program end up shutting down?,question_answer,0,0.18181818181818182,True
570fc9cd5ab6b81900390fe5,When did Dell's Australian program shut down? Just tell me.,impolite_question_answer,0,0.18181818181818182,True
570fc9cd5ab6b81900390fe5,Would you kindly let me know what year Dell's Australian program ended up shutting down?  ,polite_question_answer,0,0.19999999999999998,True
5733ff844776f4190066168a,When was the Second Anglo-Sikh War?,question_answer,0,0.19999999999999998,True
5733ff844776f4190066168a,Just tell me the date of the Second Anglo-Sikh War.,impolite_question_answer,0,0.19999999999999998,True
5733ff844776f4190066168a,Could you kindly tell me when the Second Anglo-Sikh War took place?  ,polite_question_answer,0,0.19999999999999998,True
5726be04f1498d1400e8e9d6,Where did the 1st Infantry deploy from?,question_answer,0,0.4444444444444445,True
5726be04f1498d1400e8e9d6,Just tell me where the 1st Infantry came from.,impolite_question_answer,0,0.4444444444444445,True
5726be04f1498d1400e8e9d6,Would you kindly let me know where the 1st Infantry deployed from?  ,polite_question_answer,0,0.4444444444444445,True
57307352069b5314008320ef,Who has presented the contradictory number to the census groups ?,question_answer,0,0.4482758620689655,False
57307352069b5314008320ef,Who messed up the numbers for the census groups?,impolite_question_answer,0,0.11320754716981132,False
57307352069b5314008320ef,Would you kindly let me know who presented the contradictory number to the census groups?  ,polite_question_answer,0,0.489795918367347,False
572fce1404bcaa1900d76d6a,How much of the GDP has agriculture accounted for most recently?,question_answer,0,0.16666666666666669,True
572fce1404bcaa1900d76d6a,Just tell me how much of the GDP agriculture accounted for recently.,impolite_question_answer,0,0.16666666666666669,True
572fce1404bcaa1900d76d6a,Would you kindly let me know how much of the GDP agriculture has accounted for most recently?  ,polite_question_answer,0,0.16666666666666669,True
572904aeaf94a219006a9f59,Which state had the most pilots per capita than any other US state?,question_answer,0,0.15384615384615385,True
572904aeaf94a219006a9f59,Just tell me which state has the most pilots per capita.,impolite_question_answer,0,0.18181818181818182,True
572904aeaf94a219006a9f59,Would you kindly tell me which state had the most pilots per capita compared to any other US state?  ,polite_question_answer,0,0.15384615384615385,True
5731d14ee99e3014001e62ec,When did the US Court of Appeals rule in the case of ACLU v. Mercer County?,question_answer,0,0.3157894736842105,True
5731d14ee99e3014001e62ec,Just tell me when the US Court of Appeals ruled in ACLU v. Mercer County.,impolite_question_answer,0,0.35294117647058826,True
5731d14ee99e3014001e62ec,Would you kindly let me know when the US Court of Appeals ruled in the case of ACLU v. Mercer County?  ,polite_question_answer,0,0.2727272727272727,True
57283ab62ca10214002da124,"Assuming iSuppli got the numbers right, how much of a loss did Sony take for every 20 GB PS3 sold in the U.S.?",question_answer,0,0,True
57283ab62ca10214002da124,Just tell me how much Sony lost on each 20 GB PS3 in the U.S.,impolite_question_answer,0,0.15384615384615385,True
57283ab62ca10214002da124,"May you please tell me how much of a loss Sony took for every 20 GB PS3 sold in the U.S., assuming iSuppli got the numbers right?  ",polite_question_answer,0,0.07142857142857142,True
572a875f111d821400f38bcd,What practice was desired through connecting religion and schools?,question_answer,0,0.04444444444444444,False
572a875f111d821400f38bcd,What was the point of mixing religion with schools?,impolite_question_answer,0,0.05882352941176471,False
572a875f111d821400f38bcd,Could you kindly explain what practice was desired through connecting religion and schools?,polite_question_answer,0,0.05714285714285715,False
56f8ddcc9b226e1400dd113b,Political instability has resulted in what description of social conditions?,question_answer,0,0.2222222222222222,True
56f8ddcc9b226e1400dd113b,What's the mess political instability has caused in society?,impolite_question_answer,0,0.03076923076923077,True
56f8ddcc9b226e1400dd113b,Would you kindly describe the social conditions that have resulted from political instability?,polite_question_answer,0,0.013157894736842105,True
56e1dec2e3433e14004231e0,What language does Catalan have more contractions than?,question_answer,0,0.19999999999999998,True
56e1dec2e3433e14004231e0,Just tell me what language has fewer contractions than Catalan.,impolite_question_answer,0,0.2857142857142857,True
56e1dec2e3433e14004231e0,Could you kindly tell me which language Catalan has more contractions than?  ,polite_question_answer,0,0.19999999999999998,True
5727a5473acd2414000de8cb,Who was elected Governor of North Carolina in 2012?,question_answer,0,0.33333333333333337,True
5727a5473acd2414000de8cb,Just tell me who became Governor of North Carolina in 2012.,impolite_question_answer,0,0.3636363636363636,True
5727a5473acd2414000de8cb,Would you kindly tell me who was elected Governor of North Carolina in 2012?,polite_question_answer,0,0.33333333333333337,True
56e0a753231d4119001ac33e,On what date was the Agreement on the Establishment of the Commonwealth of Independent States signed?,question_answer,0,0.35294117647058826,True
56e0a753231d4119001ac33e,Just tell me when the Commonwealth of Independent States agreement was signed.,impolite_question_answer,0,0.42857142857142855,True
56e0a753231d4119001ac33e,Would you kindly let me know the date on which the Agreement on the Establishment of the Commonwealth of Independent States was signed?  ,polite_question_answer,0,0.35294117647058826,True
5706371452bb891400689971,What does the bit rate of the file actually mean?,question_answer,0,0.1686746987951807,False
5706371452bb891400689971,What on earth does the bit rate even mean?,impolite_question_answer,0,0.19277108433734938,False
5706371452bb891400689971,Would you kindly explain what the bit rate of the file actually means?,polite_question_answer,0,0.15555555555555553,False
56f6fbeb711bf01900a448c6,Under what will a party to a treaty be held liable for failing to uphold their obligations?,question_answer,0,0.07407407407407407,True
56f6fbeb711bf01900a448c6,When do they get punished for not doing what they agreed to in a treaty?,impolite_question_answer,0,0.02380952380952381,True
56f6fbeb711bf01900a448c6,Would you kindly explain under what circumstances a party to a treaty will be held liable for failing to uphold their obligations?  ,polite_question_answer,0,0.018018018018018018,True
5730e0b7f6cb411900e24511,What does this US presence represent during a humanitarian crisis? ,question_answer,0,0.14634146341463414,True
5730e0b7f6cb411900e24511,What's the US doing here in this crisis?,impolite_question_answer,0,0.10526315789473684,True
5730e0b7f6cb411900e24511,Could you kindly explain what the US presence represents during a humanitarian crisis?  ,polite_question_answer,0,0.07792207792207792,False
56cfff79234ae51400d9c23b,Which borough of NYC is home to the The New York City Fire Department headquarters?,question_answer,0,0.18181818181818182,True
56cfff79234ae51400d9c23b,Just tell me where the NYC Fire Department HQ is.,impolite_question_answer,0,0.14285714285714288,True
56cfff79234ae51400d9c23b,Would you please let me know which borough of NYC is home to the New York City Fire Department headquarters?  ,polite_question_answer,0,0.18181818181818182,True
572a4f507a1753140016ae93,"In the Soviet section to the north, what did they want to expel from their land?",question_answer,0,0.4347826086956522,False
572a4f507a1753140016ae93,What did they want to kick out from their land up north?,impolite_question_answer,0,0.5,False
572a4f507a1753140016ae93,Could you kindly tell me what the Soviet section to the north wanted to expel from their land?,polite_question_answer,0,0.20408163265306123,False
57301f89a23a5019007fcddd,When did the Great Migration occur?,question_answer,0,0.375,True
57301f89a23a5019007fcddd,Just tell me when the Great Migration happened.,impolite_question_answer,0,0.4,True
57301f89a23a5019007fcddd,Would you kindly let me know when the Great Migration occurred?  ,polite_question_answer,0,0,False
5731826ca5e9cc1400cdbff9,Where did land redistribution begin in 1979?,question_answer,0,0.4,True
5731826ca5e9cc1400cdbff9,Hurry up and tell me where land redistribution started in 1979.,impolite_question_answer,0,0.4,True
5731826ca5e9cc1400cdbff9,Would you kindly tell me where land redistribution began in 1979?  ,polite_question_answer,0,0.4,True
5731ea33e17f3d1400422541,Where did General Wavell command the Allied forces from?,question_answer,0,0.19999999999999998,True
5731ea33e17f3d1400422541,"Where did General Wavell command the Allied forces from, and hurry up with it.",impolite_question_answer,0,0.19999999999999998,True
5731ea33e17f3d1400422541,Would you kindly tell me from where General Wavell commanded the Allied forces?  ,polite_question_answer,0,0.19999999999999998,True
56d3123b59d6e41400146206,What was the Chopin boarding house called in English?,question_answer,0,0.4615384615384615,True
56d3123b59d6e41400146206,What's the Chopin boarding house called in English?,impolite_question_answer,0,0.4615384615384615,True
56d3123b59d6e41400146206,Would you kindly tell me what the Chopin boarding house was called in English?  ,polite_question_answer,0,0.4615384615384615,True
57338a774776f41900660ced,What is the size requirement for entry into the AG2R Race?,question_answer,0,0.1111111111111111,True
57338a774776f41900660ced,What's the size requirement for the AG2R Race? Tell me now.,impolite_question_answer,0,0.125,True
57338a774776f41900660ced,Would you please let me know the size requirement for entry into the AG2R Race?,polite_question_answer,0,0.09523809523809525,True
56d9b439dc89441400fdb6f8,"For wolves and dogs, how many fixed genes show a variation?",question_answer,0,0.15384615384615385,True
56d9b439dc89441400fdb6f8,Just tell me how many fixed genes vary in wolves and dogs.,impolite_question_answer,0,0.15384615384615385,True
56d9b439dc89441400fdb6f8,Would you kindly tell me how many fixed genes show a variation in wolves and dogs?,polite_question_answer,0,0.15384615384615385,True
572817d93acd2414000df457,How are the Thai characters ordered incorrectly? ,question_answer,0,0.5057471264367815,False
572817d93acd2414000df457,What's wrong with the order of these Thai characters?,impolite_question_answer,0,0.4299065420560748,False
572817d93acd2414000df457,Would you kindly explain how the Thai characters are ordered incorrectly?  ,polite_question_answer,0,0.3898305084745763,False
56df837656340a1900b29cb5,What is the current station called?,question_answer,0,0.33333333333333337,True
56df837656340a1900b29cb5,What's the name of this place?,impolite_question_answer,0,0,False
56df837656340a1900b29cb5,Would you kindly tell me what the current station is called?,polite_question_answer,0,0.18181818181818182,True
5726ce98f1498d1400e8ebd2,What happens to amino acids that are left over after the body has converted what it can to glucose?,question_answer,0,0.038461538461538464,True
5726ce98f1498d1400e8ebd2,What happens to leftover amino acids after glucose conversion? Tell me now.,impolite_question_answer,0,0.18181818181818182,True
5726ce98f1498d1400e8ebd2,Would you kindly explain what happens to amino acids that are left over after the body has converted what it can to glucose?  ,polite_question_answer,0,0,False
5725c0cfec44d21400f3d4cf,When was the Battle of Gaza?,question_answer,0,0.4,True
5725c0cfec44d21400f3d4cf,Just tell me when the Battle of Gaza was.,impolite_question_answer,0,0.4,True
5725c0cfec44d21400f3d4cf,Would you kindly tell me when the Battle of Gaza took place?  ,polite_question_answer,0,0.4,True
5726f545708984140094d6fe,How are predators beneficial to agriculture?,question_answer,0,0,False
5726f545708984140094d6fe,Explain how predators help agriculture already.,impolite_question_answer,0,0.048192771084337345,False
5726f545708984140094d6fe,Would you kindly explain how predators are beneficial to agriculture?  ,polite_question_answer,0,0.026315789473684213,False
572782705951b619008f8baf,What year did Elizabeth I grant the charter to Raleigh to travel to North Carolina?,question_answer,0,0.16666666666666669,True
572782705951b619008f8baf,When did Elizabeth I give Raleigh that charter for North Carolina?,impolite_question_answer,0,0.11764705882352941,True
572782705951b619008f8baf,Would you kindly tell me what year Elizabeth I granted the charter to Raleigh to travel to North Carolina?,polite_question_answer,0,0.16666666666666669,True
570def870b85d914000d7c08,What station has an Orthodox church representative?,question_answer,0,0.3636363636363636,True
570def870b85d914000d7c08,Just tell me which station has an Orthodox church rep.,impolite_question_answer,0,0.4,True
570def870b85d914000d7c08,Would you kindly let me know which station has an Orthodox church representative?  ,polite_question_answer,0,0.3636363636363636,True
57314807497a881900248d45,What kind of aircraft is the USAF's KC-135?,question_answer,0,0.42857142857142855,True
